id;id_loja;departamento;setor;sistema_entrega;classe;nome_produto;data_ult_entr;estoque
10122;2;MERCEARIA NAO ALIMENTOS;PRODUTOS DE LIMPEZA;cross_docking;A;SAB YPE NEUTRO C5 900G;08/03/2024;0.0
10122;3;MERCEARIA NAO ALIMENTOS;PRODUTOS DE LIMPEZA;cross_docking;A;SAB YPE NEUTRO C5 900G;07/03/2024;2.0
10169;1;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;A;MAC GALO ESPAGUETE8 500G;13/03/2024;117.0
10169;3;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;cross_docking;A;MAC GALO ESPAGUETE8 500G;08/02/2024;157.0
10169;99;MERCEARIA ALIMENTOS;MACARRAO MASSA QUEIJO RALADO;supplier;A;MAC GALO ESPAGUETE8 500G;22/01/2024;0.0
10590;3;BEBIDAS;DESTILADOS NACIONAIS;cross_docking;A;APERITIVO 900ML CAMPARI;21/12/2023;36.0
10835;10;BEBIDAS;DESTILADOS IMPORTADOS;cross_docking;A;VODKA 1L RAJSKA;01/04/2024;0.0
1091;1;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;cross_docking;A;LEITE FERM 75G CHAMYTO;05/03/2024;1530.0
1091;10;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM 75G CHAMYTO;19/03/2024;0.0
1091;2;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM 75G CHAMYTO;14/03/2024;1252.0
1091;3;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM 75G CHAMYTO;12/03/2024;1359.0
1091;4;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM 75G CHAMYTO;19/03/2024;0.0
1091;9;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM 75G CHAMYTO;19/03/2024;0.0
1091;99;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM 75G CHAMYTO;;0.0
11010;2;MERCEARIA ALIMENTOS;TEMPERO CONDIMENTOS;cross_docking;A;SAL 1KG DIANA;22/03/2024;715.0
11143;2;HORTIFRUTIGRANJEIROS;IN NATURA;cross_docking;A;ALHO 150G BRUDA;15/03/2024;250.0
11143;4;HORTIFRUTIGRANJEIROS;IN NATURA;distribution_center;A;ALHO 150G BRUDA;15/03/2024;0.0
11161;2;MERCEARIA ALIMENTOS;ALIMENTOS EMPACOTADOS;cross_docking;A;FARINHA MILHO 1KG BRANCA AGRICAL;02/03/2024;49.0
11161;3;MERCEARIA ALIMENTOS;ALIMENTOS EMPACOTADOS;cross_docking;A;FARINHA MILHO 1KG BRANCA AGRICAL;01/03/2024;95.0
11161;7;MERCEARIA ALIMENTOS;ALIMENTOS EMPACOTADOS;cross_docking;A;FARINHA MILHO 1KG BRANCA AGRICAL;01/03/2024;0.0
11161;9;MERCEARIA ALIMENTOS;ALIMENTOS EMPACOTADOS;cross_docking;A;FARINHA MILHO 1KG BRANCA AGRICAL;05/03/2024;0.0
11161;99;MERCEARIA ALIMENTOS;ALIMENTOS EMPACOTADOS;supplier;A;FARINHA MILHO 1KG BRANCA AGRICAL;01/04/2024;0.0
1119;3;PAS PERECIVEIS AUTO SERVICO;IOGURTES;supplier;A;IOG NATURAL INTEGRAL 170G NESTLE;12/03/2024;91.0
11363;9;MERCEARIA ALIMENTOS;PRODUTOS PADARIA;cross_docking;A;PAO LEITE 400G NINO;21/03/2024;0.0
11364;2;MERCEARIA ALIMENTOS;PRODUTOS PADARIA;cross_docking;A;PAO SANDUICHE 400G NINO;21/03/2024;12.0
11364;9;MERCEARIA ALIMENTOS;PRODUTOS PADARIA;cross_docking;A;PAO SANDUICHE 400G NINO;21/03/2024;0.0
11453;2;MERCEARIA ALIMENTOS;DOCES SOBREMESAS E PREPAROS;cross_docking;A;LEITE CONDENS FRIMESA TP 395G;01/04/2024;642.0
11453;3;MERCEARIA ALIMENTOS;DOCES SOBREMESAS E PREPAROS;cross_docking;A;LEITE CONDENS FRIMESA TP 395G;20/12/2023;120.0
11453;99;MERCEARIA ALIMENTOS;DOCES SOBREMESAS E PREPAROS;supplier;A;LEITE CONDENS FRIMESA TP 395G;18/12/2023;0.0
11626;1;MERCEARIA ALIMENTOS;DOCES SOBREMESAS E PREPAROS;cross_docking;A;COMPOTA SCHRAMM PESSEGO METADE 440G;16/02/2024;258.0
11626;2;MERCEARIA ALIMENTOS;DOCES SOBREMESAS E PREPAROS;cross_docking;A;COMPOTA SCHRAMM PESSEGO METADE 440G;20/12/2023;169.0
11626;3;MERCEARIA ALIMENTOS;DOCES SOBREMESAS E PREPAROS;cross_docking;A;COMPOTA SCHRAMM PESSEGO METADE 440G;20/03/2024;125.0
11626;99;MERCEARIA ALIMENTOS;DOCES SOBREMESAS E PREPAROS;supplier;A;COMPOTA SCHRAMM PESSEGO METADE 440G;19/12/2023;0.0
11649;1;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;LEITE INTEGRAL 1L SANTA CLARA;22/03/2024;1435.0
11649;10;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;LEITE INTEGRAL 1L SANTA CLARA;01/04/2024;0.0
11649;2;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;LEITE INTEGRAL 1L SANTA CLARA;21/03/2024;1655.0
11649;3;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;LEITE INTEGRAL 1L SANTA CLARA;23/03/2024;1338.0
11649;4;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;LEITE INTEGRAL 1L SANTA CLARA;22/03/2024;0.0
11649;7;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;LEITE INTEGRAL 1L SANTA CLARA;22/03/2024;0.0
11649;99;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;supplier;A;LEITE INTEGRAL 1L SANTA CLARA;21/03/2024;0.0
12142;3;BEBIDAS;CERVEJAS;cross_docking;A;CERV 1L ANTARCTICA PILSEN;21/03/2024;129.0
12142;9;BEBIDAS;CERVEJAS;cross_docking;A;CERV 1L ANTARCTICA PILSEN;22/03/2024;0.0
1278;1;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;cross_docking;A;LEITE FERM BOB ESPON MORANGO 80G ELEGE;18/03/2024;37.0
1278;2;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPON MORANGO 80G ELEGE;28/02/2024;108.0
1278;3;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPON MORANGO 80G ELEGE;18/03/2024;0.0
1278;9;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPON MORANGO 80G ELEGE;19/03/2024;0.0
1278;99;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPON MORANGO 80G ELEGE;;0.0
1280;1;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;cross_docking;A;LEITE FERM BOB ESPONJA TRAD 80G ELEGE;25/03/2024;405.0
1280;10;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPONJA TRAD 80G ELEGE;11/03/2024;0.0
1280;2;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPONJA TRAD 80G ELEGE;21/02/2024;369.0
1280;3;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPONJA TRAD 80G ELEGE;25/03/2024;368.0
1280;4;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPONJA TRAD 80G ELEGE;25/03/2024;0.0
1280;9;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPONJA TRAD 80G ELEGE;25/03/2024;0.0
1280;99;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPONJA TRAD 80G ELEGE;;0.0
1281;1;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;cross_docking;A;LEITE FERM BOB ESPONJA UVA 80G ELEGE;25/03/2024;2.0
1281;2;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPONJA UVA 80G ELEGE;21/03/2024;246.0
1281;3;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPONJA UVA 80G ELEGE;25/03/2024;21.0
1281;9;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPONJA UVA 80G ELEGE;25/03/2024;0.0
1281;99;PAS PERECIVEIS AUTO SERVICO;SOBREMESA E LEITE FERMENTADO;supplier;A;LEITE FERM BOB ESPONJA UVA 80G ELEGE;;0.0
1301;2;PAS PERECIVEIS AUTO SERVICO;FRIOS;supplier;A;MORT CTOUCHINHO 400G AURORA;22/03/2024;34.0
1318;2;PAS PERECIVEIS AUTO SERVICO;FRIOS;supplier;A;SALSICHA HOT DOG 500G PERDIGAO;12/03/2024;13.0
1322;2;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;A;HAMBURGUER BOVINO 90G PERDIGAO;01/04/2024;26.0
1322;3;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;A;HAMBURGUER BOVINO 90G PERDIGAO;25/03/2024;160.0
1322;4;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;A;HAMBURGUER BOVINO 90G PERDIGAO;22/03/2024;0.0
1322;9;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;A;HAMBURGUER BOVINO 90G PERDIGAO;13/03/2024;0.0
1322;99;PAS PERECIVEIS AUTO SERVICO;PRODUTOS CONGELADOS;supplier;A;HAMBURGUER BOVINO 90G PERDIGAO;;0.0
1399;1;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML ANTARCTICA PILSEN;22/03/2024;4392.0
1399;10;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML ANTARCTICA PILSEN;22/03/2024;0.0
1399;2;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML ANTARCTICA PILSEN;23/03/2024;629.0
1399;3;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML ANTARCTICA PILSEN;23/03/2024;3161.0
1399;4;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML ANTARCTICA PILSEN;23/03/2024;0.0
1399;7;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML ANTARCTICA PILSEN;01/04/2024;0.0
1399;9;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML ANTARCTICA PILSEN;14/03/2024;0.0
1399;99;BEBIDAS;CERVEJAS;supplier;A;CERV 350ML ANTARCTICA PILSEN;21/03/2024;0.0
1402;10;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L ANTARCTICA GUARANA;14/03/2024;0.0
1402;2;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L ANTARCTICA GUARANA;21/03/2024;92.0
1402;3;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L ANTARCTICA GUARANA;21/03/2024;49.0
1402;4;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L ANTARCTICA GUARANA;21/03/2024;0.0
1402;9;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L ANTARCTICA GUARANA;22/03/2024;0.0
1402;99;BEBIDAS;REFRIGERANTES;supplier;A;REFR 2L ANTARCTICA GUARANA;20/03/2024;0.0
14037;1;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 3L ANTARCTICA GUARANA;21/03/2024;127.0
14037;10;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 3L ANTARCTICA GUARANA;26/01/2024;0.0
14037;2;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 3L ANTARCTICA GUARANA;21/03/2024;93.0
14037;3;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 3L ANTARCTICA GUARANA;21/03/2024;90.0
14037;4;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 3L ANTARCTICA GUARANA;09/03/2024;0.0
14037;7;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 3L ANTARCTICA GUARANA;22/03/2024;0.0
14037;9;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 3L ANTARCTICA GUARANA;22/03/2024;0.0
14037;99;BEBIDAS;REFRIGERANTES;supplier;A;REFR 3L ANTARCTICA GUARANA;20/03/2024;0.0
1410;2;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L PEPSI;21/03/2024;58.0
1410;9;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L PEPSI;22/03/2024;0.0
1410;99;BEBIDAS;REFRIGERANTES;supplier;A;REFR 2L PEPSI;20/03/2024;0.0
1420;1;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;cross_docking;A;MARG CREMOSA 500G QUALY;12/03/2024;138.0
1420;2;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;supplier;A;MARG CREMOSA 500G QUALY;12/03/2024;27.0
1421;1;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;cross_docking;A;MARG SAL CREMOSA 500G QUALY;12/03/2024;229.0
1421;10;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;cross_docking;A;MARG SAL CREMOSA 500G QUALY;11/03/2024;0.0
1421;2;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;cross_docking;A;MARG SAL CREMOSA 500G QUALY;12/03/2024;49.0
1421;3;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;cross_docking;A;MARG SAL CREMOSA 500G QUALY;12/03/2024;191.0
1421;4;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;cross_docking;A;MARG SAL CREMOSA 500G QUALY;15/03/2024;0.0
1421;7;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;cross_docking;A;MARG SAL CREMOSA 500G QUALY;11/03/2024;0.0
1421;9;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;cross_docking;A;MARG SAL CREMOSA 500G QUALY;13/03/2024;0.0
1421;99;PAS PERECIVEIS AUTO SERVICO;MARGARINAS E MANTEIGAS;supplier;A;MARG SAL CREMOSA 500G QUALY;05/07/2023;0.0
1436;3;MERCEARIA ALIMENTOS;DOCES SOBREMESAS E PREPAROS;cross_docking;A;FERM ROYAL QUIMICO 100G;11/03/2024;85.0
1436;9;MERCEARIA ALIMENTOS;DOCES SOBREMESAS E PREPAROS;cross_docking;A;FERM ROYAL QUIMICO 100G;12/03/2024;0.0
1441;1;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML BRAHMA CHOPP PILSEN;01/04/2024;2441.0
1441;10;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML BRAHMA CHOPP PILSEN;01/04/2024;0.0
1441;2;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML BRAHMA CHOPP PILSEN;01/04/2024;971.0
1441;3;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML BRAHMA CHOPP PILSEN;01/04/2024;1626.0
1441;4;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML BRAHMA CHOPP PILSEN;01/04/2024;0.0
1441;7;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML BRAHMA CHOPP PILSEN;01/04/2024;0.0
1441;9;BEBIDAS;CERVEJAS;cross_docking;A;CERV 350ML BRAHMA CHOPP PILSEN;01/04/2024;0.0
1441;99;BEBIDAS;CERVEJAS;supplier;A;CERV 350ML BRAHMA CHOPP PILSEN;25/03/2024;0.0
14711;1;MERCEARIA ALIMENTOS;ARROZ;cross_docking;A;ARROZ URBANO PARBOLIZADO 5KG;29/02/2024;42.0
14711;10;MERCEARIA ALIMENTOS;ARROZ;cross_docking;A;ARROZ URBANO PARBOLIZADO 5KG;01/04/2024;0.0
14711;2;MERCEARIA ALIMENTOS;ARROZ;cross_docking;A;ARROZ URBANO PARBOLIZADO 5KG;28/02/2024;58.0
14711;3;MERCEARIA ALIMENTOS;ARROZ;cross_docking;A;ARROZ URBANO PARBOLIZADO 5KG;28/02/2024;31.0
14711;4;MERCEARIA ALIMENTOS;ARROZ;cross_docking;A;ARROZ URBANO PARBOLIZADO 5KG;28/02/2024;0.0
14711;99;MERCEARIA ALIMENTOS;ARROZ;supplier;A;ARROZ URBANO PARBOLIZADO 5KG;26/02/2024;0.0
14712;3;MERCEARIA ALIMENTOS;ARROZ;cross_docking;A;ARROZ URBANO PARBOLIZADO 1KG;28/02/2024;121.0
1506;1;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L SUKITA LARANJA;21/03/2024;268.0
1506;10;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L SUKITA LARANJA;21/03/2024;0.0
1506;2;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L SUKITA LARANJA;21/03/2024;201.0
1506;3;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L SUKITA LARANJA;21/03/2024;151.0
1506;4;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L SUKITA LARANJA;21/03/2024;0.0
1506;9;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L SUKITA LARANJA;22/03/2024;0.0
1506;99;BEBIDAS;REFRIGERANTES;supplier;A;REFR 2L SUKITA LARANJA;20/03/2024;0.0
15636;1;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L COCA COLA;22/03/2024;888.0
15636;10;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L COCA COLA;21/03/2024;0.0
15636;2;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L COCA COLA;21/03/2024;621.0
15636;3;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L COCA COLA;08/03/2024;618.0
15636;4;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L COCA COLA;21/03/2024;0.0
15636;7;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L COCA COLA;22/03/2024;0.0
15636;9;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 2L COCA COLA;22/03/2024;0.0
15636;99;BEBIDAS;REFRIGERANTES;supplier;A;REFR 2L COCA COLA;22/03/2024;0.0
15641;1;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 3L COCA COLA;22/03/2024;146.0
15641;2;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 3L COCA COLA;01/04/2024;71.0
15641;3;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 3L COCA COLA;01/04/2024;170.0
15641;4;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 3L COCA COLA;21/03/2024;0.0
15641;9;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 3L COCA COLA;01/04/2024;0.0
15641;99;BEBIDAS;REFRIGERANTES;supplier;A;REFR 3L COCA COLA;01/04/2024;0.0
1631;2;MERCEARIA ALIMENTOS;SALGADINHOS E PETISCOS;cross_docking;A;AMEND DORI JAPONES 500G;29/02/2024;103.0
16750;1;PERFUMARIA;HIGIENE PESSOAL;cross_docking;A;P HIG MILI BIANCO NEUTRO FS C12 60M;09/03/2024;0.0
16750;2;PERFUMARIA;HIGIENE PESSOAL;cross_docking;A;P HIG MILI BIANCO NEUTRO FS C12 60M;01/04/2024;60.0
16750;3;PERFUMARIA;HIGIENE PESSOAL;cross_docking;A;P HIG MILI BIANCO NEUTRO FS C12 60M;11/03/2024;40.0
16750;9;PERFUMARIA;HIGIENE PESSOAL;cross_docking;A;P HIG MILI BIANCO NEUTRO FS C12 60M;12/03/2024;0.0
16750;99;PERFUMARIA;HIGIENE PESSOAL;supplier;A;P HIG MILI BIANCO NEUTRO FS C12 60M;01/04/2024;0.0
16752;1;PERFUMARIA;HIGIENE PESSOAL;cross_docking;A;P HIG MILI BIANCO PERF FS C12 60M;01/04/2024;81.0
16752;2;PERFUMARIA;HIGIENE PESSOAL;cross_docking;A;P HIG MILI BIANCO PERF FS C12 60M;01/04/2024;69.0
16752;4;PERFUMARIA;HIGIENE PESSOAL;cross_docking;A;P HIG MILI BIANCO PERF FS C12 60M;11/03/2024;0.0
16752;99;PERFUMARIA;HIGIENE PESSOAL;supplier;A;P HIG MILI BIANCO PERF FS C12 60M;01/04/2024;0.0
16894;1;FRENTE DE CAIXA;ALIMENTOS;cross_docking;A;BOMBOM OURO BRANCO 20G;13/02/2024;318.0
16894;10;FRENTE DE CAIXA;ALIMENTOS;cross_docking;A;BOMBOM OURO BRANCO 20G;14/02/2024;0.0
16894;2;FRENTE DE CAIXA;ALIMENTOS;cross_docking;A;BOMBOM OURO BRANCO 20G;23/02/2024;2913.0
16894;3;FRENTE DE CAIXA;ALIMENTOS;cross_docking;A;BOMBOM OURO BRANCO 20G;23/03/2024;0.0
16894;4;FRENTE DE CAIXA;ALIMENTOS;cross_docking;A;BOMBOM OURO BRANCO 20G;23/02/2024;0.0
16894;7;FRENTE DE CAIXA;ALIMENTOS;cross_docking;A;BOMBOM OURO BRANCO 20G;13/02/2024;0.0
16894;9;FRENTE DE CAIXA;ALIMENTOS;cross_docking;A;BOMBOM OURO BRANCO 20G;01/04/2024;0.0
16894;99;FRENTE DE CAIXA;ALIMENTOS;supplier;A;BOMBOM OURO BRANCO 20G;01/04/2024;0.0
1714;1;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;CAFE CLASSICO ALMOFADA 500G DAMASCO;28/02/2024;260.0
1714;3;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;CAFE CLASSICO ALMOFADA 500G DAMASCO;28/02/2024;105.0
1714;4;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;CAFE CLASSICO ALMOFADA 500G DAMASCO;28/02/2024;0.0
1714;99;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;supplier;A;CAFE CLASSICO ALMOFADA 500G DAMASCO;27/02/2024;0.0
1718;1;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;CAFE CLASSICO VACUO 500G DAMASCO;09/03/2024;953.0
1718;10;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;CAFE CLASSICO VACUO 500G DAMASCO;01/04/2024;0.0
1718;2;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;CAFE CLASSICO VACUO 500G DAMASCO;05/12/2023;150.0
1718;3;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;CAFE CLASSICO VACUO 500G DAMASCO;28/02/2024;669.0
1718;4;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;CAFE CLASSICO VACUO 500G DAMASCO;06/03/2024;0.0
1718;7;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;cross_docking;A;CAFE CLASSICO VACUO 500G DAMASCO;06/03/2024;0.0
1718;99;MERCEARIA ALIMENTOS;PRODUTOS MATINAIS;supplier;A;CAFE CLASSICO VACUO 500G DAMASCO;27/02/2024;0.0
17509;1;FRENTE DE CAIXA;ALIMENTOS;cross_docking;A;BOMBOM SONHO VALSA 20G;23/02/2024;3998.0
17509;10;FRENTE DE CAIXA;ALIMENTOS;cross_docking;A;BOMBOM SONHO VALSA 20G;23/02/2024;0.0
17509;3;FRENTE DE CAIXA;ALIMENTOS;cross_docking;A;BOMBOM SONHO VALSA 20G;23/03/2024;3194.0
17509;9;FRENTE DE CAIXA;ALIMENTOS;cross_docking;A;BOMBOM SONHO VALSA 20G;13/02/2024;0.0
17509;99;FRENTE DE CAIXA;ALIMENTOS;supplier;A;BOMBOM SONHO VALSA 20G;25/03/2024;0.0
17720;1;PAS PERECIVEIS AUTO SERVICO;SUCOS E DERIVADOS;cross_docking;A;GELADINHO C40 AMERICANO;01/04/2024;421.0
17720;10;PAS PERECIVEIS AUTO SERVICO;SUCOS E DERIVADOS;cross_docking;A;GELADINHO C40 AMERICANO;23/02/2024;0.0
17720;2;PAS PERECIVEIS AUTO SERVICO;SUCOS E DERIVADOS;cross_docking;A;GELADINHO C40 AMERICANO;01/04/2024;363.0
17720;3;PAS PERECIVEIS AUTO SERVICO;SUCOS E DERIVADOS;cross_docking;A;GELADINHO C40 AMERICANO;12/02/2024;156.0
17720;4;PAS PERECIVEIS AUTO SERVICO;SUCOS E DERIVADOS;cross_docking;A;GELADINHO C40 AMERICANO;14/03/2024;0.0
17720;7;PAS PERECIVEIS AUTO SERVICO;SUCOS E DERIVADOS;cross_docking;A;GELADINHO C40 AMERICANO;01/04/2024;0.0
17720;99;PAS PERECIVEIS AUTO SERVICO;SUCOS E DERIVADOS;supplier;A;GELADINHO C40 AMERICANO;07/02/2024;0.0
1787;2;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;A;BISC CLUB SOCIAL 144G ORIGINAL;23/03/2024;152.0
1787;3;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;A;BISC CLUB SOCIAL 144G ORIGINAL;23/03/2024;205.0
1787;4;MERCEARIA ALIMENTOS;BISCOITOS;cross_docking;A;BISC CLUB SOCIAL 144G ORIGINAL;08/03/2024;0.0
1787;99;MERCEARIA ALIMENTOS;BISCOITOS;supplier;A;BISC CLUB SOCIAL 144G ORIGINAL;22/12/2023;0.0
17870;10;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 350ML COCA COLA;21/03/2024;0.0
17870;2;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 350ML COCA COLA;01/04/2024;264.0
17870;3;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 350ML COCA COLA;01/04/2024;498.0
17870;4;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 350ML COCA COLA;21/03/2024;0.0
17870;7;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 350ML COCA COLA;01/04/2024;0.0
17870;9;BEBIDAS;REFRIGERANTES;cross_docking;A;REFR 350ML COCA COLA;22/03/2024;0.0
17870;99;BEBIDAS;REFRIGERANTES;supplier;A;REFR 350ML COCA COLA;01/04/2024;0.0
1794;1;MERCEARIA NAO ALIMENTOS;PRODUTOS DE LIMPEZA;cross_docking;A;AGUA SANIT QBOA 2L;29/02/2024;511.0
1843;1;MERCEARIA ALIMENTOS;ALIMENTOS EMPACOTADOS;cross_docking;A;FUBA 1KG ZANIN;05/03/2024;55.0
18652;3;PAS PERECIVEIS AUTO SERVICO;IOGURTES;supplier;A;IOG NATURAL INTEGRAL 165G FRIMESA;21/03/2024;179.0
18652;9;PAS PERECIVEIS AUTO SERVICO;IOGURTES;supplier;A;IOG NATURAL INTEGRAL 165G FRIMESA;21/03/2024;0.0
1876;1;PAS PERECIVEIS AUTO SERVICO;MASSAS RESFRIADAS;supplier;A;MASSA PASTEL 500G BELLA ITALIA;21/03/2024;97.0
